alcohol_.C1_electrostatic_charge,alcohol_.C1_exposed_area,alcohol_electronegativity,alcohol_primary,alcohol_secondary,alcohol_tertiary,alcohol_cyclic,alcohol_4.membered_ring,alcohol_5.membered_ring,alcohol_6.membered_ring,alcohol_7.membered_ring,alcohol_benzylic,alcohol_allylic,alcohol_homobenzylic,alcohol_homoallylic,alcohol_alpha.carbonyl,alcohol_beta_carbonyl,alcohol_hemiacetal,alcohol_alpha.amino,base_.N1_exposed_area,sulfonyl_fluoride_.S1_electrostatic_charge,sulfonyl_fluoride_.F1_electrostatic_charge,sulfonyl_fluoride_.O1_electrostatic_charge,yield
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-1.844421364,-0.090418678,0.782872678,12
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.775957005,-0.655535417,-0.828924012,17
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.429488721,-0.552616008,21
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-0.280319546,1.94400158,1.565745355,23
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.768558764,-0.967078014,36
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-1.844421364,-0.090418678,0.782872678,26
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.775957005,-0.655535417,-0.828924012,36
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.429488721,-0.552616008,41
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-0.280319546,1.94400158,1.565745355,37
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.768558764,-0.967078014,83
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-1.844421364,-0.090418678,0.782872678,57
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.775957005,-0.655535417,-0.828924012,83
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.429488721,-0.552616008,83
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-0.280319546,1.94400158,1.565745355,48
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.768558764,-0.967078014,92
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-1.844421364,-0.090418678,0.782872678,77
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.775957005,-0.655535417,-0.828924012,99
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.429488721,-0.552616008,91
-1.294869021,1.110426672,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-0.280319546,1.94400158,1.565745355,68
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.768558764,-0.967078014,18
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-1.844421364,-0.090418678,0.782872678,17
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.775957005,-0.655535417,-0.828924012,9
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.429488721,-0.552616008,28
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-0.280319546,1.94400158,1.565745355,29
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.768558764,-0.967078014,36
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-1.844421364,-0.090418678,0.782872678,41
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.775957005,-0.655535417,-0.828924012,38
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.429488721,-0.552616008,42
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-0.280319546,1.94400158,1.565745355,44
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.768558764,-0.967078014,79
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-1.844421364,-0.090418678,0.782872678,74
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.775957005,-0.655535417,-0.828924012,85
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.429488721,-0.552616008,84
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-0.280319546,1.94400158,1.565745355,66
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.768558764,-0.967078014,90
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-1.844421364,-0.090418678,0.782872678,85
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.775957005,-0.655535417,-0.828924012,97
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.429488721,-0.552616008,89
-1.516660189,1.142108949,0.641112943,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-0.280319546,1.94400158,1.565745355,68
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.768558764,-0.967078014,33
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-1.844421364,-0.090418678,0.782872678,8
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.775957005,-0.655535417,-0.828924012,36
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.429488721,-0.552616008,37
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-0.280319546,1.94400158,1.565745355,33
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.768558764,-0.967078014,38
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-1.844421364,-0.090418678,0.782872678,9
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.775957005,-0.655535417,-0.828924012,38
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.429488721,-0.552616008,40
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-0.280319546,1.94400158,1.565745355,39
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.768558764,-0.967078014,45
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-1.844421364,-0.090418678,0.782872678,7
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.775957005,-0.655535417,-0.828924012,44
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.429488721,-0.552616008,49
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-0.280319546,1.94400158,1.565745355,39
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.768558764,-0.967078014,47
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-1.844421364,-0.090418678,0.782872678,5
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.775957005,-0.655535417,-0.828924012,44
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.429488721,-0.552616008,48
-0.577309362,0.903501802,0.185210406,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-0.280319546,1.94400158,1.565745355,47
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.768558764,-0.967078014,38
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-1.844421364,-0.090418678,0.782872678,30
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.775957005,-0.655535417,-0.828924012,43
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.429488721,-0.552616008,46
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-0.280319546,1.94400158,1.565745355,47
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.768558764,-0.967078014,59
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-1.844421364,-0.090418678,0.782872678,41
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.775957005,-0.655535417,-0.828924012,58
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.429488721,-0.552616008,55
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-0.280319546,1.94400158,1.565745355,55
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.768558764,-0.967078014,62
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-1.844421364,-0.090418678,0.782872678,37
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.775957005,-0.655535417,-0.828924012,59
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.429488721,-0.552616008,59
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-0.280319546,1.94400158,1.565745355,52
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.768558764,-0.967078014,66
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-1.844421364,-0.090418678,0.782872678,34
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.775957005,-0.655535417,-0.828924012,65
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.429488721,-0.552616008,60
-0.351169348,1.779467251,-0.726594669,1.133007218,-0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-0.280319546,1.94400158,1.565745355,57
1.297043445,-1.033572399,1.552918017,-0.881227837,0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.768558764,-0.967078014,28
1.297043445,-1.033572399,1.552918017,-0.881227837,0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-1.844421364,-0.090418678,0.782872678,29
1.297043445,-1.033572399,1.552918017,-0.881227837,0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.775957005,-0.655535417,-0.828924012,40
1.297043445,-1.033572399,1.552918017,-0.881227837,0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.429488721,-0.552616008,38
1.297043445,-1.033572399,1.552918017,-0.881227837,0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-0.280319546,1.94400158,1.565745355,25
1.297043445,-1.033572399,1.552918017,-0.881227837,0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.768558764,-0.967078014,38
1.297043445,-1.033572399,1.552918017,-0.881227837,0.999218445,-0.257997093,-0.723181216,-0.179464931,-0.429995155,-0.429995155,-0.179464931,2.080039062,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-1.844421364,-0.090418678,0.782872678,34
